,video_id,views,subscriberCount,category_id_1,category_id_2,category_id_10,category_id_15,category_id_17,category_id_19,category_id_20,category_id_22,category_id_23,category_id_24,category_id_25,category_id_26,category_id_27,category_id_28,category_id_29
7146,XWSN9i_LEUI,44762,12420.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7147,SlMOw2vzDLU,44762,21682298.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7148,OidYYZa8Gjs,158727,1177004.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7149,LH7iuU5PqJM,4131,6654.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7150,58Txqly_BzM,138455,288823.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,LPHzVgCo684,257452,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7152,VCybr_zmQA0,337030,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7153,N8nQ-Ndy_gk,57681,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7154,SfG0FsMji64,58488,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7155,AQnF-wy5qFM,141060,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,VdBc77AtV9c,20861,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7157,h-QyR2ZDC08,234290,925246.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7158,AXwIWMfHVek,111621,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7159,c2QVNinuK-s,451657,2269008.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7160,66AOehPXvsI,20805,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7161,VuHmHQuY0vg,223951,1924400.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7162,IlDkgPyTitk,22544,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7163,OmwAZ4rWMKw,316142,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7164,tVluK8-AsHY,1913,13434.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7165,ArftlM5UQ4s,230137,627267.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7166,1J5VgHtn1B4,74622,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7167,hoYkAEXZBc4,27369,2358206.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7168,QRhaIm_IDe8,3214,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7169,om7pLo4ppNw,6263,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7170,N6nY7IchB4o,93849,350456.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7171,6QZ7QKEl-kI,115910,565555.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7172,ug0VwnTD9uI,135829,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7173,uzyiiMZz8JE,6524,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7174,Comssq8xRi0,41437,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7175,O_68W2Xoag8,9428,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7176,C2ReCEjUmHA,37006,46672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7177,29Q17vJ_bp4,61120,11296.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7178,u7mLC1YzpO0,67190,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7179,WnyPX-qTkO4,17481,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7180,BVMKTbnMO0Y,16134,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7181,OPRRl9DTDIo,4907,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7182,DJQA5xvUijU,51210,246957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7183,MCA-ryfQLDA,291642,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7184,pg-HKHz8bOI,3450,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7185,ikwmNnCRi5c,16338,9879.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7186,nRhb-X2o_Bw,49244,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7187,EdvUMyxhuEU,4453,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7188,Z6fS4AO-fXU,9938,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,fRc8bXafyI4,11054,165.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7190,rwzrnZTJ5V8,125531,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7191,yO9snUMvRuU,621253,17062165.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7192,lknnYYu1dlA,57736,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7193,CfcRpTE1azc,13091,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7194,kW_TCNPF5aQ,5621,201649.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7195,KIEfnHo4t5c,143798,667201.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7196,aMDhcLPL8nA,1045086,11856912.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7197,f8q6ANn8vZs,15118,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7198,MgJF2PStqdk,20179,20572.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7199,26XIRQxGCGc,6951,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7200,pgnTGE2YEUY,47960,342959.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7201,6hkWy2lu26c,17464,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7202,AUUQgFoyM-0,84388,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7203,4oVlYc4ThIk,16141,17117.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7204,0YVvR2SaqzY,13024,4430.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7205,rfsl_i6dCQE,4252,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7206,Em43CcIofKo,40196,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7207,iAWDB1OvzNg,2720,796.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7208,t9PGauQTD1A,3418,102632.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,quJN7CjzaxM,36105,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7210,CwnDuT8-UEE,53347,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7211,U-A9HghtNi4,8744,21466.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7212,SVOjLODXWgM,55302,282590.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7213,KpfMNILeyBM,81915,209495.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7214,azNojzlmYC4,41070,184506.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7215,ZP_yabENaGo,1762,12601.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7216,NtaP6u9Wdl4,558245,573727.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7217,pekEneKKoyg,8860,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7218,INMyA1joM48,28168,51643.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7219,X-UQ_bAye0k,48474,386764.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7220,u1a4WPEW9iA,79766,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7221,KKXVYRLmgsE,27715,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7222,jtIrU5IFs0M,47815,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7223,jeTVs4hMyyQ,71249,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7224,77n6lo7yVHE,3309,152604.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7225,kcBEbhEskQA,295793,1376892.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7226,quu_H933A3Y,5079,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7227,X7PxByRPXkk,4390,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7228,00d_GhFj2tc,55568,460698.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7229,m9S4Dd72L6w,27129,258702.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7230,WtmGZHB5ryk,12203,99841.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7231,SXYdspB9JDA,14307,88648.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7232,H_oA9ATSUZ0,83868,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7233,Yw8ODCi9L9Q,5085,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7234,N-mtrE475k8,14821,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7235,NhMi0KPNjLY,16620,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7236,l1e1TFV-9Sw,39103,539.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,TYuJzjNA88c,56025,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7238,IDmkfNult4Y,123991,1290993.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7239,1ORUcxiSSN0,95141,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7240,69oR-vCNikw,19457,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7241,Mj_xxF2383c,21474,36840.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7242,lkDXNgSaiQM,7586,12336.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7243,_-SeQD22Csc,176293,588375.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,5j8ssnuX2W8,22968,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7245,6T6hgwloiW8,11210,6938.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7246,H8qeM3ZLT1c,61905,472918.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7247,j2FOdhvZKGg,6053,4504.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7248,D8M-qttl0qo,289278,179434.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7249,nElEFdfrxRE,141414,6062390.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7250,D-b5ty-o7i4,23341,395272.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7251,fcIBxO4J7i8,9873,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7252,ZnQ12S_wr3A,13634,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,IyhYpoLUr9E,8613,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7254,DBDgyTx0kNM,10168,19375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7255,KPEeg2QiCZ0,16710,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,q4gEiZUrZLI,8472,4884.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,DpQ3gzxfYyg,28491,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7258,WuCZdBfPhPc,17618,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7259,n8CrSknUNpo,5632,57178.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7260,4pDibSZcg20,1800,84861.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7261,PHczVNWc_hg,9713,91665.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7262,pJ9LTOeWfBk,54311,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7263,UB0mDiQZryc,2253,9658.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7264,l98SknwquUY,20113,89222.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7265,uclT5FDGEJQ,48828,810217.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7266,5Xd58eDM0d0,36728,902104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7267,3INlHNnz11Q,13701,19250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,fQkt6wXt_4A,11552,43391.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7269,MOkfK30nGi4,5066,4670.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7270,Jr7P2qEc5_0,9028,5299.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7271,1YGTqC8nipo,13654,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7272,hKfoq398ePc,14014,312109.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7273,gJ-fQ5PwqHc,85394,10508.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7274,v4XMKYa2N3w,5065,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,yj6xNKKcKaw,14818,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7276,uvBRNmJKE2k,6433,74673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,irOZkAp6MHo,5371,26777.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7278,BwmdQ8q5-zE,4265,21252.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7279,wOZ0Rz9Dij0,95523,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7280,KiBS-dbv_x0,4885887,33828736.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7281,GVFDEL3iPyA,23410,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7282,2N4Jrq9Qz9k,488828,6358575.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7283,uGUfVvs3Up0,15869,33746.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7284,2TUYYtiDyms,27695,191718.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7285,zetsrXQDlOo,305822,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7286,lUxE9-GU08g,587392,6604033.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7287,GSQzGjcI3ac,6789,66712.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7288,udm5jUA-2bs,4589890,1326883.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,S8ATo2m_7sA,5160,160543.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7290,F3S7b95qNUc,15465,24208.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7291,0zw92bTkF6Q,39919,268236.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7292,FCT5T-H_KAo,6404,150947.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7293,S3EO1YD9ziE,22065,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7294,dzkWM1_bUZI,9473,323677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7295,3r2jBpPnr9k,29785,189687.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7296,kl0La0wGfLA,22392,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7297,52rdUL2TzcI,16727,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7298,Z1iq-638UBI,85341,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7299,eZFqlNYU5QM,266655,16080.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7300,fC2llloo2ag,380741,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7301,J-II3T8e8tg,693104,363140.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,DKdIEao3c6E,349037,1714945.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7303,nHBAAfnFU48,146308,519509.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,vCPpFbS0JE4,133071,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7305,dDmV7hnskEM,55619,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7306,0QyMeZeRqgs,374075,1427716.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7307,Vo9eO5t1Ik0,251604,687505.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7308,sMLso2du91U,899754,3711480.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7309,wqxtevkJJIg,112744,724053.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7310,wyykE0-qA8o,101514,342959.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7311,pVtTctP_XIw,531536,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7312,N7pxvy98NJ0,86352,514753.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7313,b4lUQiItfhg,238792,428077.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,UqSsQO_JfPM,482461,1396069.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7315,qkYr5RlLSXE,445549,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7316,7uw4cK5s9mA,313377,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7317,LBNzixL0cAw,70800,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,f537tHkJdgA,2585,36246.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7319,27HUDjm_5Jo,93317,210627.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7320,3g6ARwJgXuo,124631,344560.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7321,vAuO3bHxSpc,1045685,9752473.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7322,q0cPYPoL_zg,3739,915.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7323,LQQfaNVI64A,16138,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7324,PN_A5GMsPY4,4626,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7325,vUTI4bPdlgE,3018846,1835517.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7326,QpiZjTFU64o,1377945,3934331.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7327,ZdwEQw79s8s,3220,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7328,ffxKSjUwKdU,15873773,18733656.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7329,nqoMtKY5WmU,38850,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7330,lwp41KvRIdQ,33243,302046.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7331,Fvcd_-S0yyc,10385,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7332,XwqqSjttqGc,10818,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,NttWv2Hlwtg,83149,219359.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7334,tlILlcCE8Sc,1023661,12036069.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7335,DVpiaiHzUaI,220606,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7336,LrvDTy6Fo8g,120596,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7337,IE34FVuitlA,5680,1319.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7338,ezAteIruS_k,29985,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7339,TD_o9_Wgnig,237972,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7340,gxjnK7BH4pM,264997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7341,DGFVdbWHafo,169592,1304076.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7342,Zqj-l6y-2Cg,7989,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7343,rfSqe_m0dp4,15354,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7344,5P8FGIm-G1c,304675,1046831.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7345,uQ3v8WACfEQ,99712,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7346,k4fejBYCEF0,3633,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7347,bR4jf8j7PRY,125621,1891846.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7348,YGa-GsU0yH0,133782,274972.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7349,Bv4wGbOwq9U,194429,750354.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7350,HF8ZA2maj3E,46553,329440.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7351,3VwEViNik1Y,185687,19685.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7352,WYI4MX2-6EM,67787,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7353,iJzrYChU0HU,20323,112171.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7354,PuY3pfdZtYE,14026,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7355,4GxzTR808TM,15157,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7356,hXbxPeJ6nVg,2994,3706.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7357,IW1a5C7f308,9269,1496.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7358,71B7GBm4Hfg,83776,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7359,6pO_N_D3QtY,6134,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7360,YDh1igb90Qc,21621,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7361,KlKg5vaI9Lw,5602,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7362,eCZjSWWYhT4,13128,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7363,YM96SeGLl34,7930,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7364,k3uTi7qLhUc,27367,191718.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7365,0V2qcCQMcXc,3830,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7366,SdJ2RZE0zZs,95395,386764.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7367,0VsOB1f0vQU,36837,330538.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7368,KTW_LxKPLVU,17409,230088.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7369,3I3R_g2zDJ4,173791,1924400.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7370,Xosq3D-ayMw,43993,464451.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7371,m7SredHLLw4,12487,23114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,CxntOA8anbU,194266,1676398.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7373,wt5RZcfCpPU,8946,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7374,rq2jDf5yB3o,10258,88144.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7375,oIqDLUYNbVU,7601,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7376,paSZEHCIx54,7107,15026.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7377,IwSXeBDBX1g,7940,614.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7378,ZRofyOKDvZk,34053,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7379,WlXjOK5b77w,140053,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7380,gQtUxMnYlYE,159218,2367127.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7381,JRMDbH5xJtw,125166,712189.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7382,ws-FNZFYgks,14973,376075.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7383,aC0-ZHFuynI,29748,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7384,zEf423kYfqk,6978753,6538512.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7385,mHH_1Agh-90,31992,5299.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7386,yh1Dv6mM8xA,40770,258702.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7387,DLGn4LCYIYc,44788,39513.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7388,1r747hkB51s,228627,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,gejJQAAzybA,121100,434801.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7390,2tSxVQjeheU,76687,697363.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7391,UHjbrU_ThjY,106153,305997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7392,BGIbPnfk1AQ,7511,7642.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7393,jC48mj3incY,13622,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7394,kaEgAcKOai8,24239,51643.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7395,gFR7XHp9Pio,60347,356957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,yBUIM7xCCfw,12144,91665.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7397,vLhNVF0IiNM,7715,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7398,n0LDtwRSQF4,32101,33776.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7399,MIAYE0ExjSM,20511,377673.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7400,mHrm71sdkRU,17590,105625.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7401,jZAacKltw8E,8402,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7402,qZnge-xDI2o,1201552,6604034.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7403,vaiow5KnKns,43193,707130.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7404,Z7G7wFNRp5w,91100,836044.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7405,KE_IDmgqTyE,43276,197525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,gZBy3dxay_0,83844,280292.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7407,uQaz9x23H6c,70509,4851898.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7408,x3Bqrq6Ilaw,8414,29169.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7409,lCo_JXRlxtY,30083,107084.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7410,fd8dUf-PjCc,10870,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7411,ll5xvkd_R9o,55692,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7412,fRcL3OxIRt4,18551,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7413,qI8ic91uNNY,1208111,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7414,5CtYCfGWcfE,6876,87932.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7415,BciwBlsR8Fs,12578,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7416,3d-8l4bUxAY,9980,871627.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
